gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,log2FC,significant
Dmel_CR45102 lncRNA:CR45102 Gene Expression,1678.1401968469145,1.1470870826690975,0.2442821120096707,4.695747360427628,2.656336938936609e-06,0.00020540008874321236,Cocaine_vs_Sucrose_Female,1.1470870826690975,True
Dmel_CG13375 CG13375 Gene Expression,2127.6279759645086,0.8922695960476841,0.19031357455322934,4.688418039240405,2.753251436070518e-06,0.0002074351402475352,Cocaine_vs_Sucrose_Female,0.8922695960476841,False
Dmel_CG7199 Hr78 Gene Expression,453.1704980606714,1.3401500985001151,0.28580022413569306,4.689114931777782,2.743892515190617e-06,0.0002074351402475352,Cocaine_vs_Sucrose_Female,1.3401500985001151,True
Dmel_CG3966 ninaA Gene Expression,124.43774316400024,-2.227415621134559,0.4749783994965567,-4.689509298729082,2.738609897077593e-06,0.0002074351402475352,Cocaine_vs_Sucrose_Female,-2.227415621134559,True
Dmel_CG33181 CG33181 Gene Expression,9356.722341036202,0.7411757643629224,0.1582918503676111,4.682336852097208,2.836229021564614e-06,0.0002114616449816795,Cocaine_vs_Sucrose_Female,0.7411757643629224,False
Dmel_CG31155 Polr2G Gene Expression,392.1038313340455,1.5122182192625289,0.32317238627084616,4.679292796987799,2.878661077459052e-06,0.0002114616449816795,Cocaine_vs_Sucrose_Female,1.5122182192625289,True
Dmel_CG4236 Caf1-55 Gene Expression,708.118018697982,1.054221204543857,0.22525276552371556,4.680169862033788,2.8663733241999222e-06,0.0002114616449816795,Cocaine_vs_Sucrose_Female,1.054221204543857,True
Dmel_CG4050 Tmtc3 Gene Expression,702.9317971114951,0.8825243596004171,0.18976602353277938,4.65059204577775,3.309834792658364e-06,0.00024112556774614447,Cocaine_vs_Sucrose_Female,0.8825243596004171,False
Dmel_CG1193 kat-60L1 Gene Expression,294.4372188113567,1.4643438025285416,0.31549292708847365,4.641447325118309,3.459772242975597e-06,0.0002499827239494253,Cocaine_vs_Sucrose_Female,1.4643438025285416,True
Dmel_CG11158 CG11158 Gene Expression,373.04482849470594,-0.973490939407325,0.21036610509493903,-4.6276035722008775,3.699212453012197e-06,0.0002651102257992075,Cocaine_vs_Sucrose_Female,-0.973490939407325,False
Dmel_CG4586 CG4586 Gene Expression,23.9023679705155,-3.680973873277596,0.7969962774541959,-4.6185584266912025,3.864151813864864e-06,0.00027121418183763873,Cocaine_vs_Sucrose_Female,-3.680973873277596,True
Dmel_CG9533 Adcy1 Gene Expression,4740.0988058873145,0.7390669136587461,0.15997368950032678,4.619927914191392,3.838733914044542e-06,0.00027121418183763873,Cocaine_vs_Sucrose_Female,0.7390669136587461,False
Dmel_CG7646 CG7646 Gene Expression,17212.762605860204,0.8887120296571805,0.19244996012505186,4.617886275890654,3.876685979755245e-06,0.00027121418183763873,Cocaine_vs_Sucrose_Female,0.8887120296571805,False
